,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
6737,2060 Antwerp,Apartment,150000,2.0,83.0,,,,,,,,83.0,,1.0, To be done up,
6738,7331 Baudour,Apartment,150000,2.0,,Installed,,,,,,,,,4.0, As new,
6739,7700 Mouscron,Apartment,150000,2.0,135.0,Installed,0.0,,,,,,135.0,,2.0, Good,
6740,1070 Anderlecht,Apartment,150000,2.0,52.0,,,,,,,,52.0,,2.0, Good,
6741,2610 Antwerpen Wilrijk,Apartment,150000,2.0,,,,,,,,,,,2.0,,
6742,7061 Casteau Soignies,Apartment,150000,2.0,,,0.0,,,,,,,,,,
6743,8400 Oostende,Apartment,150000,1.0,,Installed,0.0,,,,,,,,2.0, Good,
6744,9051 Gent,Apartment,150000,1.0,65.0,,0.0,,1.0,52.0,,,65.0,,,,
6745,7500 Tournai,Apartment,150000,1.0,60.0,Installed,0.0,,,,,,60.0,,2.0,,
6746,9660 Brakel,Apartment,150000,1.0,,,,,,,,,,,,,
6747,9620 Zottegem,Apartment,150500,1.0,86.0,Semi equipped,0.0,,,,,,86.0,,2.0,,
6748,9160 Lokeren,Apartment,150700,1.0,,,0.0,,,,,,,,3.0, As new,
6749,3600 Genk,Apartment,151000,3.0,100.0,Semi equipped,0.0,,,,,,100.0,,2.0, Good,
6750,6043 Ransart,Apartment,151250,2.0,75.0,,0.0,,,,,,75.0,,3.0, As new,
6751,2060 Antwerp,Apartment,152000,1.0,73.0,Semi equipped,0.0,,,,,,73.0,,2.0, Just renovated,
6752,7100 La Louvire,Apartment,152000,1.0,58.0,Hyper equipped,0.0,,1.0,7.0,,,58.0,,,,
6753,1080 Molenbeek-St-Jean,Apartment,152000,1.0,52.0,USA installed,,,1.0,1.0,,,52.0,,2.0, Good,
6754,5000 Namur,Apartment,152500,1.0,47.0,USA installed,,,1.0,1.0,,,47.0,,2.0, As new,
6755,2170 Merksem,Apartment,152500,2.0,,Semi equipped,0.0,,,,,,,,2.0, Good,
6756,1030 Schaerbeek,Apartment,153000,1.0,33.0,USA hyper equipped,0.0,,,,,,33.0,,2.0, As new,
6757,7000 Mons,Apartment,153000,2.0,69.0,,0.0,,,,,,69.0,,,,
6758,7000 Mons,Apartment,153000,2.0,85.0,USA hyper equipped,,,1.0,15.0,,,85.0,,3.0, As new,
6759,4300 Waremme,Apartment,153000,2.0,94.0,,,,,,,,94.0,,,,
6760,4610 Beyne-Heusay Queue-du-Bois,Apartment,154000,1.0,70.0,Installed,,,1.0,17.0,,,70.0,,2.0, Good,
6761,6220 Fleurus,Apartment,154000,1.0,,Installed,0.0,,,,1.0,150.0,,,2.0, As new,
6762,8680 Bovekerke,Apartment,154000,1.0,52.0,Installed,,,,,,,52.0,,, As new,
6763,8930 Menen,Apartment,154000,2.0,79.0,Installed,0.0,,1.0,7.0,,,79.0,,4.0, As new,
6764,4800 Verviers,Apartment,154000,2.0,68.0,Semi equipped,0.0,,,,,,68.0,,4.0, Good,
6765,8400 Oostende,Apartment,154000,2.0,,Installed,0.0,,,,,,,,2.0, As new,
6766,9600 Ronse,Apartment,154000,2.0,101.0,Installed,,,,,,,101.0,,, As new,
6767,3300 Tienen,Apartment,154000,1.0,80.0,Installed,0.0,,,,,,80.0,,2.0, Good,
6768,4020 Lige 2,Apartment,154000,2.0,,,0.0,,,,,,,,, Good,
6769,7900 Leuze-En-Hainaut,Apartment,154000,2.0,88.0,Installed,,,,,,,88.0,,,,
6770,3700 Tongeren,Apartment,154000,1.0,,Installed,0.0,,,,,,,,, As new,
6771,9100 Sint-Niklaas,Apartment,154500,2.0,,,,,1.0,11.0,,,,,,,
6772,8570 Anzegem,Apartment,154900,1.0,60.0,,0.0,,,,,,60.0,,4.0,,
6773,7700 Mouscron,Apartment,154900,2.0,98.0,Installed,0.0,,,,,,98.0,,, As new,
6774,8530 Harelbeke,Apartment,155000,1.0,60.0,Hyper equipped,0.0,,,,,,60.0,,,,
6775,8500 Kortrijk,Apartment,155000,1.0,48.0,Hyper equipped,0.0,,,,,,48.0,,, As new,
6776,4020 Lige,Apartment,155000,2.0,85.0,Semi equipped,0.0,,1.0,6.0,,,85.0,,, To be done up,
6777,5500 Dinant,Apartment,155000,2.0,110.0,,0.0,,1.0,2.0,,,110.0,,4.0, As new,
6778,8500 Kortrijk,Apartment,155000,1.0,85.0,Hyper equipped,0.0,,,,,,85.0,,, As new,
6779,9230 Wetteren,Apartment,155000,1.0,,USA installed,,,,,,,,,3.0, Good,
6780,8400 Oostende,Apartment,155000,3.0,98.0,Semi equipped,1.0,,,,,,98.0,,,,
6781,4000 Lige,Apartment,155000,2.0,81.0,Semi equipped,1.0,,,,,,81.0,,2.0, To be done up,
6782,8560 Gullegem,Apartment,155000,2.0,86.0,,0.0,,,,,,86.0,,3.0, Good,
6783,9600 Ronse,Apartment,155000,1.0,75.0,,,,1.0,4.0,,,75.0,,, As new,
6784,4101 Seraing Jemeppe-sur-Meuse,Apartment,155000,2.0,125.0,Installed,0.0,,,,,,125.0,,2.0, Good,
6785,8820 Torhout,Apartment,155000,1.0,80.0,,0.0,,,,,,80.0,,2.0, Good,
6786,4020 Liege,Apartment,155000,1.0,45.0,,1.0,,,,,,45.0,,2.0, As new,
6787,4000 Lige,Apartment,155000,2.0,,,,,,,,,,,, Good,
6788,1020 Bruxelles,Apartment,155000,1.0,65.0,Installed,0.0,,,,,,65.0,,, Good,
6789,1082 Berchem-Ste-Agathe,Apartment,155000,1.0,55.0,Hyper equipped,,,1.0,8.0,,,55.0,,, Good,
6790,7700 Mouscron,Apartment,155000,2.0,85.0,Installed,0.0,,,,,,85.0,,2.0, Good,
6791,1170 Watermael-Boitsfort,Apartment,155000,2.0,,,,,,,,,,,,,
6792,6230 Pont--Celles,Apartment,155000,1.0,,Hyper equipped,,,1.0,8.0,,,,,4.0, As new,
6793,7011 Mons,Apartment,155000,2.0,,,,,,,,,,,2.0,,
6794,1090 Jette,Apartment,155000,2.0,,Installed,,,,,,,,,,,
6795,4500 Huy,Apartment,155000,1.0,59.0,Installed,0.0,,1.0,4.0,,,59.0,,4.0,,
6796,4900 Spa,Apartment,155000,1.0,26.0,Semi equipped,,,,,,,26.0,,2.0, Good,
6797,8450 Bredene,Apartment,155000,1.0,,Hyper equipped,,,,,,,,,,,
6798,4650 Herve,Apartment,155000,2.0,80.0,,0.0,,,,,,80.0,,3.0, Good,
6799,7700 Mouscron,Apartment,155000,1.0,70.0,Installed,0.0,,1.0,13.0,,,70.0,,2.0,,
6800,2030 Antwerp,Apartment,155000,2.0,88.0,,0.0,,1.0,12.0,,,88.0,,2.0, To be done up,
6801,2170 Merksem,Apartment,155000,1.0,65.0,Semi equipped,0.0,,,,,,65.0,,3.0, Just renovated,
6802,2170 Merksem,Apartment,155000,2.0,65.0,,0.0,,,,,,65.0,,2.0, Good,
6803,2020 Antwerp,Apartment,155000,1.0,65.0,,0.0,,1.0,1.0,,,65.0,,2.0,,
6804,4000 Lige,Apartment,155000,1.0,56.0,Installed,0.0,,1.0,6.0,,,56.0,,2.0,,
6805,4000 LIEGE,Apartment,155000,1.0,44.0,,0.0,,,,,,44.0,,2.0,,
6806,2370 Arendonk,Apartment,155000,1.0,60.0,,0.0,,,,,,60.0,,3.0, As new,
6807,8450 Bredene,Apartment,155000,1.0,45.0,,0.0,,,,,,45.0,,2.0, Good,
6808,5650 Walcourt,Apartment,155000,2.0,137.0,Not installed,0.0,,,,,,137.0,,2.0, Just renovated,
6809,8900 Ieper,Apartment,155000,1.0,46.0,,0.0,,,,,,46.0,,4.0, As new,
6810,2140 Borgerhout,Apartment,155000,2.0,70.0,Installed,0.0,,,,,,70.0,,,,
6811,8580 Avelgem,Apartment,155000,,,Installed,0.0,,,,,,,,2.0, To be done up,
6812,2440 Geel,Apartment,155000,1.0,54.0,,0.0,,,,,,54.0,,3.0, Good,
6813,1070 Anderlecht,Apartment,155000,2.0,70.0,Installed,0.0,,1.0,14.0,,,70.0,,2.0, To be done up,
6814,4700 Eupen,Apartment,155000,2.0,,Installed,,,,,,,,,, Good,
6815,6010 Charleroi Couillet,Apartment,155000,2.0,84.0,USA hyper equipped,,,1.0,5.0,1.0,2500.0,84.0,,4.0, As new,
6816,6041 Gosselies,Apartment,155000,1.0,68.0,Hyper equipped,0.0,,1.0,5.0,,,68.0,,, As new,
6817,1070 Anderlecht,Apartment,155000,1.0,50.0,Semi equipped,0.0,,,,,,50.0,,2.0, Good,
6818,6200 CHTELINEAU,Apartment,155000,3.0,130.0,Installed,0.0,,,,,,130.0,,2.0,,
6819,3798 Fouron-le-Comte,Apartment,155000,3.0,78.0,,,,,,,,78.0,,, To be done up,
6820,9600 Ronse,Apartment,155000,2.0,105.0,,,,,,,,105.0,,, Good,
6821,2930 Brasschaat,Apartment,155000,1.0,57.0,,,,,,,,57.0,,,,
6822,1070 Anderlecht,Apartment,155000,2.0,65.0,,,,,,,,65.0,,, Good,
6823,1070 Anderlecht,Apartment,155000,1.0,,Installed,0.0,,,,,,,,,,
6824,9600 Ronse,Apartment,155000,2.0,,,,,,,,,,,, To be done up,
6825,1400 Nivelles,Apartment,155000,2.0,65.0,Installed,0.0,,1.0,25.0,,,65.0,,2.0, As new,
6826,4000 Lige,Apartment,155000,1.0,84.0,Installed,0.0,,,,,,84.0,,, Good,
6827,8800 Roeselare,Apartment,155000,3.0,103.0,Semi equipped,0.0,,1.0,3.0,,,103.0,,2.0, Good,
6828,9290 Berlare,Apartment,155000,2.0,77.0,Installed,0.0,,,,1.0,62.0,77.0,,2.0, Good,
6829,2230 HERSELT,Apartment,155000,1.0,63.0,Semi equipped,0.0,,,,,,63.0,,2.0, Good,
6830,5190 Jemeppe-sur-Sambre,Apartment,155000,2.0,75.0,Semi equipped,0.0,,,,,,75.0,,3.0, Good,
6831,8500 Kortrijk,Apartment,155000,2.0,,Semi equipped,0.0,,,,,,,,2.0, To be done up,
6832,7950 Chivres,Apartment,155000,2.0,79.0,Semi equipped,0.0,,1.0,5.0,,,79.0,,4.0,,
6833,1083 Ganshoren,Apartment,155000,1.0,60.0,Installed,0.0,,1.0,10.0,,,60.0,,2.0, As new,
6834,9190 KEMZEKE,Apartment,155000,1.0,55.0,,0.0,,1.0,3.0,,,55.0,,2.0,,
6835,8500 Kortrijk,Apartment,155000,2.0,79.0,,0.0,,,,,,79.0,,2.0, Good,
6836,8400 Oostende,Apartment,155000,3.0,83.0,Installed,0.0,,,,,,83.0,,2.0, Good,
6837,4040 Herstal,Apartment,155000,2.0,60.0,Installed,,,,,,,60.0,,, As new,
6838,9940 Evergem,Apartment,155000,1.0,,USA hyper equipped,0.0,,,,,,,,, Good,
6839,8530 Harelbeke,Apartment,155000,2.0,89.0,Installed,0.0,,,,,,89.0,,, As new,
6840,1090 Jette,Apartment,155000,1.0,55.0,,0.0,,1.0,1.0,,,55.0,,2.0,,
6841,1652 Alsemberg,Apartment,155000,1.0,,,0.0,,1.0,4.0,,,,,4.0, As new,
6842,2060 Antwerpen,Apartment,155000,1.0,73.0,,0.0,,,,,,73.0,,2.0, Good,
6843,2100 Antwerpen,Apartment,155000,2.0,60.0,,0.0,,,,,,60.0,,3.0, Good,
6844,3500 Hasselt,Apartment,155000,3.0,102.0,Installed,0.0,,,,,,102.0,,2.0, Good,
6845,8700 Tielt,Apartment,155000,3.0,,Installed,0.0,,1.0,1.0,,,,,3.0, Good,
6846,9100 Sint-Niklaas,Apartment,155000,2.0,87.0,,0.0,,,,,,87.0,,2.0, Good,
6847,6000 Charleroi,Apartment,155000,2.0,,Installed,,,,,,,,,2.0, To be done up,
6848,2110 Wijnegem,Apartment,155000,1.0,57.0,Installed,0.0,,,,1.0,15.0,57.0,,3.0, Good,
6849,9700 Oudenaarde,Apartment,155000,2.0,,Installed,0.0,,1.0,2.0,,,,,4.0, Good,
6850,3630 Maasmechelen,Apartment,155000,2.0,111.0,,0.0,,,,,,111.0,,3.0, Good,
6851,4000 Lige,Apartment,155000,2.0,,Installed,0.0,,,,,,,,, Good,
6852,8420 Wenduine,Apartment,155000,2.0,50.0,,1.0,,,,,,50.0,,, To be done up,
6853,7060 Soignies,Apartment,155000,1.0,,Installed,0.0,,,,1.0,400.0,,,, Good,
6854,8370 Blankenberge,Apartment,155000,1.0,57.0,,1.0,,,,,,57.0,,,,
6855,4300 Waremme,Apartment,155000,1.0,,,,,,,,,,,3.0,,
6856,4020 Liege,Apartment,155000,1.0,56.0,Installed,,,,,,,56.0,,, Just renovated,
6857,8670 Koksijde,Apartment,155000,3.0,,Not installed,0.0,,1.0,2.0,,,,,, To renovate,
6858,1040 Etterbeek,Apartment,155000,1.0,31.0,Not installed,0.0,,,,,,31.0,,,,
6859,1080 Molenbeek-Saint-Jean,Apartment,155000,2.0,88.0,,,,,,,,88.0,,2.0, To be done up,
6860,6830 Bouillon,Apartment,155000,2.0,95.0,Installed,,,,,,,95.0,,, Good,
6861,6830 Bouillon,Apartment,155000,2.0,93.0,Installed,,,,,,,93.0,,, Good,
6862,9100 Sint-Niklaas,Apartment,155000,1.0,,,,,,,,,,,, Good,
6863,1030 Schaerbeek,Apartment,155000,1.0,55.0,,,,,,,,55.0,,, To be done up,
6864,6041 Gosselies,Apartment,155000,1.0,,Hyper equipped,,,,,,,,,4.0, As new,
6865,6230 Pont--Celles,Apartment,155000,1.0,,Installed,,,,,,,,,,,
6866,1070 Anderlecht,Apartment,155000,1.0,70.0,,0.0,,,,,,70.0,,2.0,,
6867,9220 Hamme,Apartment,155000,2.0,77.0,,,,,,,,77.0,,,,
6868,8900 Ieper,Apartment,155000,1.0,,,,,,,,,,,,,
6869,8540 Deerlijk,Apartment,155500,1.0,52.0,,0.0,,1.0,11.0,,,52.0,,2.0,,
6870,7380 Quivrain,Apartment,156000,2.0,84.0,,0.0,,,,,,84.0,,2.0,,
6871,9820 Merelbeke,Apartment,156000,1.0,,,,,,,,,,,2.0, As new,
6872,2850 Boom,Apartment,156000,2.0,85.0,Semi equipped,0.0,,,,,,85.0,,3.0, Just renovated,
6873,8400 Oostende,Apartment,156000,1.0,,Installed,0.0,,,,,,,,2.0, Good,
6874,2100 Antwerpen,Apartment,156000,3.0,,Installed,0.0,,1.0,3.0,,,,,3.0, To be done up,
6875,8400 Oostende,Apartment,156000,1.0,60.0,,0.0,,,,,,60.0,,, As new,
6876,8620 Nieuwpoort,Apartment,156500,1.0,,Installed,1.0,,,,,,,,4.0,,
6877,2060 Antwerp,Apartment,157000,1.0,44.0,Semi equipped,0.0,,,,,,44.0,,2.0, Good,
6878,2300 Turnhout,Apartment,157000,2.0,81.0,,0.0,,1.0,6.0,,,81.0,,, To be done up,
6879,3800 SINT-TRUIDEN,Apartment,157000,2.0,,Installed,0.0,,,,,,,,2.0, Good,
6880,8501 Bissegem,Apartment,157000,2.0,70.0,Semi equipped,0.0,,,,,,70.0,,2.0, Good,
6881,2100 Deurne,Apartment,157000,2.0,88.0,,0.0,,1.0,8.0,,,88.0,,4.0, To be done up,
6882,8000 Brugge,Apartment,157000,1.0,43.0,,0.0,,,,,,43.0,,2.0, Good,
6883,2060 Antwerp,Apartment,157000,2.0,92.0,,,,,,,,92.0,,2.0,,
6884,7000 Mons,Apartment,157484,1.0,67.0,,0.0,,,,,,67.0,,,,
6885,5000 Namur,Apartment,157500,1.0,50.0,Hyper equipped,0.0,,1.0,8.0,,,50.0,,2.0, Just renovated,
6886,8570 Anzegem,Apartment,157500,1.0,60.0,,0.0,,,,,,60.0,,4.0,,
6887,8570 Anzegem,Apartment,157500,1.0,58.0,,0.0,,,,,,58.0,,4.0,,
6888,2600 Berchem,Apartment,157500,3.0,,Installed,,,,,,,,,3.0,,
6889,7060 Soignies,Apartment,157500,2.0,86.0,,0.0,,,,,,86.0,,2.0,,
6890,8400 Oostende,Apartment,157500,1.0,52.0,Installed,0.0,,,,,,52.0,,2.0, Good,
6891,9100 Sint-Niklaas,Apartment,157500,1.0,50.0,,,,,,,,50.0,,, Just renovated,
6892,8550 Zwevegem,Apartment,157500,1.0,68.0,,0.0,,1.0,7.0,,,68.0,,2.0,,
6893,3630 Maasmechelen,Apartment,157500,1.0,67.0,Installed,,,1.0,20.0,,,67.0,,, As new,
6894,3630 Maasmechelen,Apartment,157500,1.0,67.0,,0.0,,,,,,67.0,,, As new,
6895,8370 Blankenberge,Apartment,157900,1.0,,Installed,,,,,,,,,2.0, Good,
6896,8670 Koksijde,Apartment,157900,1.0,,,,,,,,,,,2.0, As new,
6897,8500 Kortrijk,Apartment,158000,2.0,75.0,Installed,0.0,,,,,,75.0,,2.0, Good,
6898,9420 Burst,Apartment,158000,1.0,60.0,Installed,0.0,,,,,,60.0,,, To be done up,
6899,6000 Charleroi,Apartment,158000,2.0,101.0,Installed,,,,,,,101.0,,, Just renovated,
6900,2100 Deurne,Apartment,158000,1.0,77.0,Semi equipped,0.0,,,,,,77.0,,2.0, Good,
6901,2660 Hoboken,Apartment,158000,2.0,66.0,Installed,0.0,,,,,,66.0,,2.0, Good,
6902,1080 Molenbeek-Saint-Jean,Apartment,158000,1.0,81.0,Installed,0.0,,,,,,81.0,,2.0, Good,
6903,9770 Kruishoutem,Apartment,158000,1.0,65.0,,,,1.0,4.0,,,65.0,,, As new,
6904,6032 Mont-sur-Marchienne,Apartment,158000,1.0,68.0,Hyper equipped,,,,,,,68.0,,, As new,
6905,9240 Zele,Apartment,158000,1.0,50.0,Semi equipped,0.0,,,,,,50.0,,2.0,,
6906,8780 Oostrozebeke,Apartment,158000,2.0,85.0,,0.0,,,,,,85.0,,2.0, Good,
6907,2800 Mechelen,Apartment,158000,1.0,55.0,Semi equipped,0.0,,,,,,55.0,,1.0, Good,
6908,2850 Boom,Apartment,158000,2.0,80.0,Installed,0.0,,1.0,4.0,,,80.0,,1.0, Good,
6909,8500 Kortrijk,Apartment,158000,2.0,71.0,Installed,0.0,,,,,,71.0,,, As new,
6910,9620 Zottegem,Apartment,158000,2.0,,Installed,,,,,,,,,, Good,
6911,1070 Anderlecht,Apartment,158000,2.0,60.0,,0.0,,,,,,60.0,,,,
6912,8710 Wielsbeke,Apartment,158100,1.0,64.0,,0.0,,,,,,64.0,,2.0,,
6913,9620 Zottegem,Apartment,158500,2.0,83.0,Semi equipped,0.0,,,,,,83.0,,2.0,,
6914,5300 Andenne,Apartment,158500,1.0,59.0,,0.0,,1.0,5.0,,,59.0,,,,
6915,8500 Kortrijk,Apartment,158500,2.0,,,,,,,,,,,,,
6916,9600 Ronse,Apartment,158700,2.0,,,,,,,,,,,, As new,
6917,8500 Kortrijk,Apartment,158750,2.0,85.0,Semi equipped,0.0,,1.0,3.0,,,85.0,,,,
6918,1030 Schaerbeek,Apartment,159000,1.0,50.0,Semi equipped,0.0,,,,,,50.0,,2.0, Good,
6919,1020 Laeken,Apartment,159000,2.0,,Not installed,0.0,,1.0,14.0,,,,,, To renovate,
6920,8900 Ieper,Apartment,159000,2.0,65.0,Hyper equipped,0.0,,,,,,65.0,,, Good,
6921,1070 Anderlecht,Apartment,159000,2.0,70.0,Semi equipped,0.0,,1.0,10.0,,,70.0,,, To renovate,
6922,4000 Liege,Apartment,159000,1.0,70.0,Installed,0.0,,,,,,70.0,,2.0, Good,
6923,1800 Vilvoorde,Apartment,159000,1.0,51.0,Semi equipped,0.0,,1.0,9.0,,,51.0,,2.0, Good,
6924,8530 Harelbeke,Apartment,159000,1.0,55.0,Hyper equipped,0.0,,,,,,55.0,,,,
6925,1180 Uccle,Apartment,159000,1.0,31.0,Installed,0.0,,,,,,31.0,,, Good,
6926,1190 Forest,Apartment,159000,1.0,31.0,Installed,0.0,,,,,,31.0,,, Good,
6927,8660 De Panne,Apartment,159000,1.0,35.0,Hyper equipped,0.0,,1.0,2.0,,,35.0,,, As new,
6928,8870 Izegem,Apartment,159000,2.0,92.0,Installed,0.0,,,,,,92.0,,, Good,
6929,4000 Lige,Apartment,159000,3.0,105.0,Semi equipped,0.0,,1.0,60.0,,,105.0,,, To be done up,
6930,4030 Lige Grivegne,Apartment,159000,3.0,108.0,Installed,0.0,,1.0,17.0,,,108.0,,2.0, As new,
6931,2600 Berchem,Apartment,159000,1.0,62.0,Semi equipped,0.0,,,,,,62.0,,, Good,
6932,8680 Koekelare,Apartment,159000,2.0,85.0,Installed,,,1.0,5.0,,,85.0,,, Good,
6933,2300 Turnhout,Apartment,159000,1.0,72.0,,0.0,,1.0,15.0,,,72.0,,2.0, Good,
6934,8400 Oostende,Apartment,159000,2.0,78.0,Installed,0.0,,,,,,78.0,,2.0, Good,
6935,2018 Antwerpen,Apartment,159000,1.0,,Installed,0.0,,,,,,,,1.0, Just renovated,
6936,9700 Oudenaarde,Apartment,159000,3.0,104.0,,0.0,,,,,,104.0,,2.0,,
6937,1070 Anderlecht,Apartment,159000,2.0,70.0,Installed,0.0,,1.0,14.0,,,70.0,,4.0, Good,
6938,8370 Blankenberge,Apartment,159000,1.0,,Installed,1.0,,,,,,,,, As new,
6939,2060 Antwerpen,Apartment,159000,1.0,55.0,Installed,0.0,,,,,,55.0,,4.0, Just renovated,
6940,9870 Zulte,Apartment,159000,1.0,62.0,,0.0,,,,,,62.0,,2.0, To be done up,
6941,5000 Namur,Apartment,159000,1.0,65.0,Installed,0.0,,,,,,65.0,,, Good,
6942,1140 Evere,Apartment,159000,1.0,52.0,,0.0,,1.0,12.0,,,52.0,,,,
6943,9200 Dendermonde,Apartment,159000,1.0,61.0,,,,1.0,12.0,,,61.0,,2.0,,
6944,1070 Anderlecht,Apartment,159000,1.0,60.0,Installed,0.0,,1.0,3.0,,,60.0,,2.0, Good,
6945,8540 Deerlijk,Apartment,159000,1.0,54.0,Installed,0.0,,,,1.0,12.0,54.0,,3.0, Good,
6946,2660 Hoboken,Apartment,159000,2.0,67.0,Semi equipped,0.0,,1.0,2.0,,,67.0,,, Good,
6947,2200 Herentals,Apartment,159000,2.0,104.0,Semi equipped,0.0,,,,,,104.0,,2.0, Good,
6948,2140 Borgerhout,Apartment,159000,1.0,,Installed,0.0,,,,,,,,2.0, Just renovated,
6949,2910 Essen,Apartment,159000,1.0,62.0,,0.0,,1.0,5.0,,,62.0,,2.0, Good,
6950,4700 Eupen,Apartment,159000,2.0,108.0,Installed,0.0,,,,,,108.0,,, Good,
6951,2140 Borgerhout,Apartment,159000,1.0,70.0,Installed,0.0,,,,,,70.0,,2.0, Just renovated,
6952,1120 NEDER-OVER-HEEMBEEK BRU,Apartment,159000,1.0,63.0,Not installed,0.0,,1.0,30.0,,,63.0,,2.0, To renovate,
6953,6183 Trazegnies,Apartment,159000,2.0,96.0,Installed,,,,,,,96.0,,, As new,
6954,1070 Anderlecht,Apartment,159000,1.0,58.0,Installed,0.0,,,,,,58.0,,2.0, To renovate,
6955,2850 Boom,Apartment,159000,2.0,119.0,,0.0,,,,,,119.0,,, To be done up,
6956,8670 Coxyde,Apartment,159000,2.0,60.0,USA semi equipped,1.0,,,,,,60.0,,2.0, As new,
6957,9940 Evergem,Apartment,159000,2.0,74.0,,0.0,,1.0,12.0,,,74.0,,2.0, To be done up,
6958,7500 Tournai,Apartment,159000,2.0,90.0,,0.0,,,,,,90.0,,,,
6959,2018 Antwerpen,Apartment,159000,1.0,40.0,Installed,0.0,,,,,,40.0,,, Just renovated,
6960,9620 Zottegem,Apartment,159000,2.0,99.0,Semi equipped,0.0,,1.0,4.0,,,99.0,,2.0, Good,
6961,2170 Antwerpen Merksem,Apartment,159000,1.0,70.0,,,,,,,,70.0,,2.0, Good,
6962,9100 Sint-Niklaas,Apartment,159000,2.0,80.0,Installed,0.0,,,,,,80.0,,2.0, Good,
6963,9100 Sint-Niklaas,Apartment,159000,2.0,,Installed,0.0,,,,,,,,2.0, Good,
6964,2340 Beerse,Apartment,159000,1.0,55.0,Installed,,,,,,,55.0,,,,
6965,5300 Andenne,Apartment,159000,1.0,73.0,Semi equipped,0.0,,,,,,73.0,,,,
6966,8400 Oostende,Apartment,159000,2.0,150.0,,0.0,,,,,,150.0,,2.0, Good,
6967,8570 Anzegem,Apartment,159000,1.0,,Hyper equipped,0.0,,,,,,,,, Just renovated,
6968,2440 Geel,Apartment,159000,2.0,78.0,,,,,,,,78.0,,,,
6969,1190 Forest,Apartment,159000,2.0,75.0,,,,,,,,75.0,,2.0, Good,
6970,2060 Antwerp,Apartment,159000,2.0,,,,,,,,,,,2.0, To be done up,
6971,8820 Torhout,Apartment,159000,2.0,83.0,Installed,0.0,,,,,,83.0,,2.0,,
6972,1080 Molenbeek-Saint-Jean,Apartment,159000,2.0,80.0,Semi equipped,,,,,,,80.0,,2.0, Good,
6973,1081 Koekelberg,Apartment,159000,1.0,50.0,USA installed,0.0,,1.0,1.0,,,50.0,,2.0, As new,
6974,2300 Turnhout,Apartment,159000,1.0,50.0,Installed,,,,,,,50.0,,2.0,,
6975,6700 Arlon,Apartment,159000,1.0,43.0,Installed,0.0,,,,,,43.0,,,,
6976,1190 Forest,Apartment,159000,2.0,75.0,,0.0,,,,,,75.0,,2.0, Good,
6977,2200 Herentals,Apartment,159000,1.0,60.0,,0.0,,,,,,60.0,,,,
6978,9000 Gent,Apartment,159000,1.0,,,0.0,,,,,,,,,,
6979,1090 Jette,Apartment,159000,1.0,42.0,,,,,,,,42.0,,2.0, As new,
6980,8820 Torhout,Apartment,159000,2.0,79.0,Installed,0.0,,,,,,79.0,,2.0,,
6981,4000 Lige,Apartment,159000,2.0,90.0,Semi equipped,0.0,,,,,,90.0,,2.0, As new,
6982,1080 Molenbeek-Saint-Jean,Apartment,159000,2.0,70.0,,0.0,,,,,,70.0,,2.0,,
6983,4000 Lige,Apartment,159000,2.0,80.0,Installed,0.0,,,,,,80.0,,, As new,
6984,4432 Ans,Apartment,159000,1.0,68.0,USA installed,,,,,,,68.0,,3.0, As new,
6985,4020 Lige,Apartment,159000,1.0,,,0.0,,,,,,,,,,
6986,4000 Lige,Apartment,159000,2.0,80.0,Semi equipped,0.0,,,,,,80.0,,, Good,
6987,7060 Soignies,Apartment,159000,1.0,67.0,,0.0,,1.0,8.0,,,67.0,,4.0,,
6988,1070 Anderlecht,Apartment,159000,2.0,75.0,,0.0,,1.0,6.0,,,75.0,,,,
6989,1070 Anderlecht,Apartment,159000,1.0,55.0,Not installed,0.0,,,,1.0,60.0,55.0,,2.0, Good,
6990,8400 oostende,Apartment,159000,1.0,,,0.0,,1.0,1.0,,,,,1.0, Good,
6991,4432 Ans,Apartment,159000,2.0,86.0,Installed,0.0,,1.0,4.0,,,86.0,,2.0,,
6992,4000 Lige,Apartment,159000,2.0,,Installed,,,,,,,,,, As new,
6993,1030 BRUXELLES,Apartment,159000,1.0,65.0,Installed,0.0,,1.0,7.0,,,65.0,,2.0, Good,
6994,8670 Koksijde,Apartment,159000,1.0,57.0,,1.0,,,,,,57.0,,, As new,
6995,8510 Kortrijk,Apartment,159000,2.0,102.0,,0.0,,,,,,102.0,,3.0,,
6996,5020 Flawinne Namur,Apartment,159000,,54.0,,0.0,,,,,,54.0,,4.0,,
6997,8670 Oostduinkerke,Apartment,159000,2.0,57.0,Installed,0.0,,1.0,15.0,1.0,45.0,57.0,,, Good,
6998,1030 Schaerbeek,Apartment,159000,1.0,63.0,Not installed,0.0,,,,,,63.0,,4.0, Good,
6999,6000 Charleroi,Apartment,159000,2.0,72.0,Not installed,0.0,,,,,,72.0,,2.0, As new,
7000,3580 Beringen,Apartment,159000,1.0,87.0,Installed,0.0,,,,,,87.0,,2.0, Good,
7001,4633 Melen,Apartment,159000,2.0,81.0,Semi equipped,,,,,,,81.0,,3.0, Good,
7002,7000 Mons,Apartment,159000,2.0,,Installed,,,1.0,4.0,,,,,, As new,
