,Unnamed: 0.1,Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool,locality_code,price_square_meters
55,55,55,7301 Hornu,House,45000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7301,223.39507593189143
56,56,56,6020 Dampremy,House,45000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,6020,223.39507593189143
57,57,57,6560 Erquelinnes,House,45000,2.0,95.0,Installed,0.0,0.0,0.0,,0.0,,95.0,95.0,2.0,Good,0.0,6560,473.6842105263158
58,58,58,4260 Ville-en-Hesbaye,House,46000,5.0,341.0,Semi equipped,0.0,0.0,1.0,11.0,1.0,950.0,341.0,1345.0,4.0, To be done up,0.0,4260,134.89736070381232
59,59,59,7100 La Louviere,House,46000,2.0,63.0,Installed,0.0,0.0,0.0,,0.0,,63.0,35.0,2.0, To renovate,0.0,7100,730.1587301587301
60,60,60,4570 Marchin,Marchin - Rue Vico del Ga,47000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,4570,233.32374597330883
61,61,61,7390 Quaregnon,House,49000,2.0,102.0,Not installed,0.0,0.0,0.0,,0.0,,102.0,330.0,3.0, To restore,0.0,7390,480.3921568627451
62,62,62,6040 Jumet,House,49000,2.0,85.0,Not installed,0.0,0.0,0.0,,0.0,,85.0,78.0,2.0, To renovate,0.0,6040,576.4705882352941
63,63,63,7600 Peruwelz,House,49000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,1.0,500.0,201.43684820393972,570.0,2.0, To restore,0.0,7600,243.2524160147262
64,64,64,4051 Vaux-sous-Chvremont,House,49000,2.0,201.43684820393972,Not installed,0.0,0.0,1.0,8.0,0.0,,201.43684820393972,86.0,3.0, To restore,0.0,4051,243.2524160147262
65,65,65,4032 Chne,House,49000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,35.0,3.0, To restore,0.0,4032,243.2524160147262
66,66,66,7390 Quaregnon,House,49000,3.0,12.0,Installed,0.0,0.0,0.0,,0.0,,12.0,60.0,2.0, To be done up,0.0,7390,4083.3333333333335
67,67,67,6060 Charleroi Gilly,House,49000,2.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,700.0,4.0, To restore,0.0,6060,753.8461538461538
68,68,68,4190 Ferrires,Chalet,49000,1.0,79.0,Not installed,0.0,0.0,0.0,,0.0,,79.0,253.0,4.0, To renovate,0.0,4190,620.253164556962
69,69,69,8370 Blankenberge,Studio,49000,2.0,34.0,Installed,0.0,0.0,0.0,,0.0,,34.0,34.0,2.0,Good,0.0,8370,1441.1764705882354
70,70,70,5670 OIGNIES-EN-THIRACHE,House,49000,2.0,42.0,Semi equipped,0.0,0.0,0.0,,1.0,998.0,42.0,1004.0,4.0, To renovate,0.0,5670,1166.6666666666667
71,71,71,7340 WASMES,House,49000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,1.0,270.0,201.43684820393972,270.0,2.0,Good,0.0,7340,243.2524160147262
72,72,72,6590 Momignies,House,49000,1.0,75.0,Not installed,0.0,0.0,0.0,,0.0,,75.0,75.0,3.0,Good,0.0,6590,653.3333333333334
73,73,73,6040 Jumet,Apartment,49000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,6040,243.2524160147262
74,74,74,8370 Blankenberge,Maple Leaf,49500,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8370,245.73458352508058
75,75,75,7110 Maurage,House,49500,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Just renovated,0.0,7110,245.73458352508058
76,76,76,6200 Chtelet,Apartment,49500,1.0,48.0,Installed,0.0,0.0,0.0,,0.0,,48.0,48.0,2.0,Good,0.0,6200,1031.25
77,77,77,4400 FLMALLE-GRANDE,House,49500,2.0,116.0,Installed,0.0,0.0,1.0,16.0,0.0,,116.0,147.0,2.0, To renovate,0.0,4400,426.7241379310345
78,78,78,6000 Charleroi,Studio,49999,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,6000,248.2117867004142
79,79,79,5540 Hastire-Lavaux,Country house,50000,2.0,76.0,Semi equipped,0.0,0.0,0.0,,1.0,500.0,76.0,500.0,2.0, To renovate,0.0,5540,657.8947368421053
80,80,80,4340 Awans,House,50000,2.0,82.0,Installed,0.0,0.0,0.0,,0.0,,82.0,221.0,2.0, To renovate,0.0,4340,609.7560975609756
81,81,81,4030 Grivegne,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,1.0,90.0,201.43684820393972,174.0,2.0, To renovate,0.0,4030,248.21675103543492
82,82,82,7340 Paturages,House,50000,2.0,136.0,Installed,0.0,0.0,0.0,,0.0,,136.0,320.0,3.0, To renovate,0.0,7340,367.6470588235294
83,83,83,4432 Alleur,House,50000,3.0,140.0,Installed,0.0,0.0,0.0,,0.0,,140.0,279.0,2.0, To renovate,0.0,4432,357.14285714285717
84,84,84,7340 Colfontaine,House,50000,2.0,70.0,Semi equipped,0.0,0.0,0.0,,0.0,,70.0,200.0,2.0, To renovate,0.0,7340,714.2857142857143
85,85,85,4420 Tilleur,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,89.0,2.0, To renovate,0.0,4420,248.21675103543492
86,86,86,7012 Jemappes,House,50000,1.0,89.0,Installed,0.0,0.0,0.0,,0.0,,89.0,5.0,2.0, To renovate,0.0,7012,561.7977528089888
87,87,87,2100 Antwerp,Studio,50000,1.0,59.0,Installed,0.0,0.0,0.0,,0.0,,59.0,59.0,2.0,Good,0.0,2100,847.457627118644
88,88,88,4032 Chne,Other properties,50000,2.0,108.0,Not installed,0.0,0.0,0.0,,0.0,,108.0,120.0,2.0, To renovate,0.0,4032,462.962962962963
89,89,89,1080 Molenbeek-Saint-Jean,Apartment,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,1080,248.21675103543492
90,90,90,3000 Leuven,Apartment,50000,1.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,3000,248.21675103543492
91,91,91,7370 ELOUGES,House,50000,1.0,72.0,Installed,0.0,0.0,0.0,,0.0,,72.0,72.0,2.0, To renovate,0.0,7370,694.4444444444445
92,92,92,3000 Leuven,Apartment,50000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,3000,248.21675103543492
93,93,93,7600 Pruwelz,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,318.0,2.0, To renovate,0.0,7600,248.21675103543492
94,94,94,7340 Colfontaine,House,50000,2.0,100.0,Installed,0.0,0.0,0.0,,0.0,,100.0,443.0,3.0, To renovate,0.0,7340,500.0
95,95,95,7134 Leval-Trahegnies,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,320.0,2.0, To renovate,0.0,7134,248.21675103543492
96,96,96,4000 Lige,Apartment,50000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,4000,248.21675103543492
97,97,97,7340 Wasmes,House,50000,2.0,92.0,Installed,0.0,0.0,0.0,,0.0,,92.0,170.0,2.0,Good,0.0,7340,543.4782608695652
98,98,98,8930 Menen,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,183.0,2.0, To renovate,0.0,8930,248.21675103543492
99,99,99,5600 MERLEMONT,Other properties,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1020.0,2.0,Good,0.0,5600,248.21675103543492
100,100,100,5600 MERLEMONT,Other properties,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1022.0,2.0,Good,0.0,5600,248.21675103543492
101,101,101,5600 MERLEMONT,Other properties,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,958.0,2.0,Good,0.0,5600,248.21675103543492
102,102,102,7700 Mouscron,House,50000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,153.0,2.0, To renovate,0.0,7700,248.21675103543492
103,103,103,2180 Ekeren,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,110.0,2.0, To renovate,0.0,2180,248.21675103543492
104,104,104,8400 Oostende,Apartment,50000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8400,248.21675103543492
105,105,105,7380 Quivrain,House,50000,6.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,280.0,2.0,Good,0.0,7380,248.21675103543492
106,106,106,5660 Couvin,House,50000,4.0,166.0,Not installed,0.0,0.0,1.0,24.0,0.0,,166.0,143.0,1.0,Good,0.0,5660,301.2048192771084
107,107,107,6971 Champlon,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,850.0,4.0, To renovate,0.0,6971,248.21675103543492
108,108,108,5300 Andenne,House,50000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,450.0,2.0,Good,0.0,5300,248.21675103543492
109,109,109,6690 Bihain,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To renovate,0.0,6690,248.21675103543492
110,110,110,6941 Izier,Bungalow,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To be done up,0.0,6941,248.21675103543492
111,111,111,5621 Hanzinelle,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,131.0,2.0, To be done up,0.0,5621,248.21675103543492
112,112,112,6030 Marchienne-au-Pont,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,354.0,2.0,Good,0.0,6030,248.21675103543492
113,113,113,1930 Zaventem,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,190.0,2.0,Good,0.0,1930,248.21675103543492
114,114,114,6060 Gilly,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,215.0,2.0, To be done up,0.0,6060,248.21675103543492
115,115,115,7110 Houdeng-Aimeries,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,288.0,2.0, To renovate,0.0,7110,248.21675103543492
116,116,116,4870 Nessonvaux,House,50000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,80.0,3.0, To restore,0.0,4870,625.0
117,117,117,7300 Boussu,Apartment,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To renovate,0.0,7300,248.21675103543492
118,118,118,4671 Housse,House,50000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,1.0,1235.0,201.43684820393972,1385.0,3.0, As new,0.0,4671,248.21675103543492
119,119,119,7340 Colfontaine,Apartment block,50000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7340,248.21675103543492
120,120,120,6150 Anderlues,House,50000,1.0,79.0,Installed,0.0,0.0,0.0,,0.0,,79.0,363.0,2.0, To renovate,0.0,6150,632.9113924050633
121,121,121,7602 Bury,House,50000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,580.0,2.0, To renovate,0.0,7602,248.21675103543492
122,122,122,7971 Bascles,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,188.0,2.0, To renovate,0.0,7971,248.21675103543492
123,123,123,7340 PTURAGES,House,50000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,170.0,2.0,Good,0.0,7340,248.21675103543492
124,124,124,5651 Thy-le-Chateau,House,50000,3.0,100.0,Installed,0.0,0.0,0.0,,0.0,,100.0,100.0,3.0,Good,0.0,5651,500.0
125,125,125,6041 Gosselies,House,50000,2.0,78.0,Installed,0.0,0.0,0.0,,0.0,,78.0,78.0,2.0, To renovate,0.0,6041,641.025641025641
126,126,126,7130 Binche,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,75.0,2.0,Good,0.0,7130,248.21675103543492
127,127,127,7600 Pruwelz,House,50000,3.0,147.0,Installed,0.0,0.0,0.0,,0.0,,147.0,170.0,4.0,Good,0.0,7600,340.13605442176873
128,128,128,7012 Jemappes,House,50000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7012,248.21675103543492
129,129,129,7110 Houdeng-Aimeries,House,50000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,425.0,2.0, To renovate,0.0,7110,625.0
130,130,130,6000 Charleroi,Apartment,50000,1.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0,Good,0.0,6000,769.2307692307693
131,131,131,7191 Ecaussinnes,House,51000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,87.0,2.0,Good,0.0,7191,253.1810860561436
132,132,132,7134 Ressaix,House,51000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,220.0,3.0, To restore,0.0,7134,253.1810860561436
133,133,133,6020 Dampremy,House,51000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,6020,253.1810860561436
134,134,134,7340 Colfontaine,House,52500,2.0,85.0,Installed,0.0,0.0,0.0,,1.0,1300.0,85.0,1385.0,3.0, To renovate,0.0,7340,617.6470588235294
135,135,135,8890 Moorslede,bouwgronden en 1 trendy,53790,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8890,267.0315807639209
136,136,136,4020 Liege,Studio,54000,2.0,16.0,Installed,0.0,0.0,0.0,,0.0,,16.0,16.0,2.0, Good,0.0,4020,3375.0
137,137,137,7080 Frameries,House,54000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,100.0,3.0, To restore,0.0,7080,675.0
138,138,138,6061 Montignies-sur-Sambre,House,54000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,170.0,3.0, To restore,0.0,6061,268.07409111826973
139,139,139,4020 Lige,Apartment,55000,1.0,28.0,Installed,0.0,0.0,0.0,,0.0,,28.0,28.0,2.0,Good,0.0,4020,1964.2857142857142
140,140,140,8400 Oostende,Longchamps,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8400,273.0384261389784
141,141,141,8620 Nieuwpoort,Residentie Filou,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,8620,273.0384261389784
142,142,142,9000 Gent,Studio,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,9000,273.0384261389784
143,143,143,6040 Jumet,House,55000,4.0,202.0,Semi equipped,0.0,0.0,0.0,,0.0,,202.0,202.0,3.0,Good,0.0,6040,272.2772277227723
144,144,144,5650 Yves-Gomeze,House,55000,3.0,127.0,Not installed,0.0,0.0,0.0,,0.0,,127.0,127.0,3.0, To renovate,0.0,5650,433.07086614173227
145,145,145,7340 Colfontaine,House,55000,2.0,56.0,Installed,0.0,0.0,0.0,,0.0,,56.0,230.0,2.0,Good,0.0,7340,982.1428571428571
146,146,146,6183 Trazegnies,House,55000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,6183,273.0384261389784
147,147,147,6940 Barvaux-sur-Ourthe,Chalet,55000,2.0,60.0,Installed,0.0,0.0,0.0,,0.0,,60.0,282.0,4.0, Good,0.0,6940,916.6666666666666
148,148,148,7321 Blaton,House,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,1380.0,2.0, To renovate,0.0,7321,273.0384261389784
149,149,149,5500 Dinant,Town-house,55000,2.0,112.0,Installed,0.0,0.0,0.0,,0.0,,112.0,131.0,2.0,Good,0.0,5500,491.07142857142856
150,150,150,5550 MEMBRE-SUR-SEMOIS,Apartment,55000,1.0,32.0,Semi equipped,1.0,0.0,0.0,,0.0,,32.0,32.0,2.0, As new,0.0,5550,1718.75
151,151,151,5030 Gembloux,Service flat,55000,2.0,201.43684820393972,Semi equipped,0.0,0.0,1.0,3.0,0.0,,201.43684820393972,201.43684820393972,4.0, As new,0.0,5030,273.0384261389784
152,152,152,8660 De Panne,Studio,55000,2.0,22.0,Installed,1.0,0.0,0.0,,0.0,,22.0,22.0,2.0, Good,0.0,8660,2500.0
153,153,153,7940 Brugelette,Brugelette,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7940,273.0384261389784
154,154,154,8420 Wenduine,Studio,55000,2.0,20.0,Installed,0.0,0.0,0.0,,0.0,,20.0,20.0,2.0, To be done up,0.0,8420,2750.0
155,155,155,5540 Hastire-Lavaux,Chalet,55000,2.0,40.0,Semi equipped,0.0,0.0,0.0,,0.0,,40.0,320.0,4.0, Good,0.0,5540,1375.0
156,156,156,6000 Charleroi,Studio,55000,2.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, Good,0.0,6000,273.0384261389784
157,157,157,5650 Yves-Gomeze,House,55000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,101.0,2.0, To be done up,0.0,5650,273.0384261389784
158,158,158,1367 Ramillies,Chalet,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,4.0, To renovate,0.0,1367,273.0384261389784
159,159,159,7012 Jemappes,House,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,80.0,2.0,Good,0.0,7012,273.0384261389784
160,160,160,7600 Pruwelz,House,55000,3.0,122.0,Installed,0.0,0.0,0.0,,0.0,,122.0,78.0,2.0,Good,0.0,7600,450.8196721311475
161,161,161,7340 PATURAGES,House,55000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,190.0,2.0,Good,0.0,7340,273.0384261389784
162,162,162,7340 WASMES,House,55000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,350.0,2.0,Good,0.0,7340,273.0384261389784
163,163,163,5540 Hastiere,Bungalow,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,5540,273.0384261389784
164,164,164,5660 Couvin,House,55000,3.0,60.0,Installed,0.0,0.0,0.0,,0.0,,60.0,60.0,3.0,Good,0.0,5660,916.6666666666666
165,165,165,7340 Colfontaine,House,55000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7340,273.0384261389784
166,166,166,8870 Izegem,House,55000,3.0,125.0,Installed,0.0,0.0,0.0,,0.0,,125.0,158.0,2.0,Good,0.0,8870,440.0
167,167,167,7100 La Louvire,Studio,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0,Good,0.0,7100,273.0384261389784
168,168,168,7500 Tournai Ere,House,55000,1.0,42.0,Not installed,0.0,0.0,0.0,,0.0,,42.0,173.0,3.0, To renovate,0.0,7500,1309.5238095238096
169,169,169,6060 Gilly,House,55000,1.0,40.0,Installed,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0,Good,0.0,6060,1375.0
170,170,170,7020 Nimy,House,55000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To renovate,0.0,7020,273.0384261389784
171,171,171,6060 Gilly,House,56000,2.0,85.0,Installed,0.0,0.0,0.0,,0.0,,85.0,107.0,2.0,Good,0.0,6060,658.8235294117648
172,172,172,5170 Profondeville,Studio,56000,2.0,27.0,Semi equipped,0.0,0.0,0.0,,1.0,60000.0,27.0,27.0,2.0, Good,0.0,5170,2074.074074074074
173,173,173,4621 Flron,House,57000,4.0,114.0,Semi equipped,0.0,0.0,0.0,,0.0,,114.0,260.0,2.0, To be done up,0.0,4621,500.0
174,174,174,6044 Roux,House,57000,1.0,80.0,Semi equipped,0.0,0.0,0.0,,1.0,61.0,80.0,80.0,2.0, To renovate,0.0,6044,712.5
175,175,175,6000 Charleroi,Studio,58000,1.0,74.0,Installed,0.0,0.0,0.0,,0.0,,74.0,74.0,2.0,Good,0.0,6000,783.7837837837837
176,176,176,8660 La Panne,Apartment,58000,1.0,31.0,Installed,1.0,0.0,0.0,,0.0,,31.0,31.0,2.0, To be done up,0.0,8660,1870.967741935484
177,177,177,7340 Colfontaine,House,58000,1.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,140.0,2.0, To renovate,0.0,7340,287.9314312011045
178,178,178,6220 Fleurus,House,58000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,170.0,2.0, To renovate,0.0,6220,725.0
179,179,179,7340 WASMES,House,58000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,192.0,2.0,Good,0.0,7340,287.9314312011045
180,180,180,6820 Florenville,House,58000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,76.0,2.0,Good,0.0,6820,287.9314312011045
181,181,181,6560 Solre-sur-Sambre,House,58500,2.0,127.0,Installed,0.0,0.0,0.0,,0.0,,127.0,80.0,3.0, To renovate,0.0,6560,460.62992125984255
182,182,182,4020 Lige,Apartment,59000,1.0,34.0,Installed,0.0,0.0,0.0,,0.0,,34.0,34.0,2.0,Good,0.0,4020,1735.2941176470588
183,183,183,4040 Herstal,House,59000,1.0,65.0,Semi equipped,0.0,0.0,1.0,9.0,0.0,,65.0,49.0,2.0,Good,0.0,4040,907.6923076923077
184,184,184,7370 Dour,House,59000,3.0,106.0,Installed,0.0,0.0,0.0,,0.0,,106.0,67.0,2.0, To renovate,0.0,7370,556.6037735849056
185,185,185,6041 Gosselies,House,59000,1.0,54.0,Not installed,0.0,0.0,0.0,,0.0,,54.0,54.0,2.0, To be done up,0.0,6041,1092.5925925925926
186,186,186,9506 Idegem,Studio,59000,2.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,4.0, To renovate,0.0,9506,292.8957662218132
187,187,187,6200 Chtelet,Studio,59000,1.0,37.0,Installed,0.0,0.0,0.0,,0.0,,37.0,37.0,2.0,Good,0.0,6200,1594.5945945945946
188,188,188,2260 TONGERLO,Chalet,59000,1.0,45.0,Installed,0.0,0.0,0.0,,0.0,,45.0,933.0,4.0, To be done up,0.0,2260,1311.111111111111
189,189,189,7100 La Louviere,House,59000,2.0,92.0,Not installed,0.0,0.0,0.0,,0.0,,92.0,65.0,2.0, To renovate,0.0,7100,641.304347826087
190,190,190,8370 Blankenberge,Apartment,59000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To renovate,0.0,8370,292.8957662218132
191,191,191,6830 Les Hayons,Other properties,59000,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,198.0,2.0, To renovate,0.0,6830,292.8957662218132
192,192,192,6041 Gosselies,House,59000,2.0,80.0,Not installed,0.0,0.0,0.0,,1.0,20.0,80.0,80.0,2.0, Just renovated,0.0,6041,737.5
193,193,193,6041 Gosselies,House,59000,3.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,180.0,2.0,Good,0.0,6041,292.8957662218132
194,194,194,7500 ERE,House,59000,1.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,215.0,2.0, To restore,0.0,7500,292.8957662218132
195,195,195,6030 Marchienne-au-Pont,House,59000,4.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,2.0, To renovate,0.0,6030,292.8957662218132
196,196,196,5680 GOCHENE,House,59000,4.0,222.0,Not installed,0.0,0.0,0.0,,0.0,,222.0,250.0,3.0, To renovate,0.0,5680,265.76576576576576
197,197,197,5670 Vierves-sur-Viroin,Chalet,59000,2.0,45.0,Semi equipped,1.0,0.0,1.0,9.0,0.0,,45.0,150.0,4.0, Good,0.0,5670,1311.111111111111
198,198,198,6560 Erquelinnes,House,59000,4.0,106.0,Not installed,0.0,0.0,0.0,,0.0,,106.0,89.0,2.0, To be done up,0.0,6560,556.6037735849056
199,199,199,7340 Colfontaine,House,59000,2.0,201.43684820393972,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,3.0, To be done up,0.0,7340,292.8957662218132
200,200,200,7170 Manage,House,59000,1.0,60.0,Installed,0.0,0.0,0.0,,0.0,,60.0,60.0,3.0, To renovate,0.0,7170,983.3333333333334
201,201,201,6590 Momignies,House,59000,1.0,85.0,Installed,0.0,0.0,0.0,,0.0,,85.0,85.0,3.0,Good,0.0,6590,694.1176470588235
202,202,202,7012 FLNU,House,59000,1.0,201.43684820393972,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393972,184.0,2.0,Good,0.0,7012,292.8957662218132
203,203,203,3600 Genk,Studio,59000,2.0,27.0,Installed,0.0,0.0,0.0,,0.0,,27.0,27.0,2.0, Good,0.0,3600,2185.185185185185
204,204,204,6044 Roux,House,59000,1.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,201.43684820393972,4.0, To renovate,0.0,6044,292.8957662218132
205,205,205,6060 Charleroi Gilly,House,59900,2.0,83.0,Semi equipped,0.0,0.0,0.0,,0.0,,83.0,67.0,2.0, To be done up,0.0,6060,721.6867469879518
206,206,206,6141 FontainelEvque Forchiesla-Marche,House,59900,1.0,51.0,Not installed,0.0,0.0,0.0,,1.0,179.0,51.0,51.0,2.0, To renovate,0.0,6141,1174.5098039215686
207,207,207,6031 Charleroi,Other properties,59900,2.0,201.43684820393972,Installed,0.0,0.0,0.0,,0.0,,201.43684820393972,7.0,4.0, To renovate,0.0,6031,297.36366774045104
208,208,208,7370 Dour,House,60000,1.0,92.0,Installed,0.0,0.0,0.0,,0.0,,92.0,200.0,3.0, To renovate,0.0,7370,652.1739130434783
209,209,209,7080 La Bouverie,House,60000,2.0,141.0,Installed,0.0,0.0,0.0,,0.0,,141.0,150.0,2.0, To renovate,0.0,7080,425.531914893617
210,210,210,7340 Wasmes,House,60000,2.0,164.0,Installed,0.0,0.0,0.0,,0.0,,164.0,170.0,3.0, To renovate,0.0,7340,365.8536585365854
211,211,211,7041 Givry,House,60000,4.0,173.0,Installed,0.0,0.0,0.0,,0.0,,173.0,310.0,2.0, To renovate,0.0,7041,346.8208092485549
