,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
3590,7504 Tournai,Mixed-use building,2350000,,4700.0,,,,,,1.0,4000.0,4700.0,8500.0,4.0, Good,
3591,2440 Geel,Apartment,2350000,2.0,,,,,,,,,,,4.0, As new,
3592,1140 Evere,Apartment block,2310000,15.0,,,0.0,,,,1.0,180.0,,419.0,3.0,,
3593,2000 Antwerp,Exceptional property,2300000,3.0,400.0,Hyper equipped,,,,,,,400.0,200.0,2.0, As new,
3594,2000 Antwerp,Penthouse,2300000,3.0,269.0,USA hyper equipped,,,,,,,269.0,,, Good,
3595,4317 Faimes,Castle,2300000,8.0,11000.0,Installed,0.0,,,,,,11000.0,50000.0,4.0, Good,
3596,1050 Ixelles,House,2300000,3.0,600.0,USA uninstalled,0.0,,,,1.0,120.0,600.0,,2.0, As new,
3597,9000 Gent,Exceptional property,2300000,8.0,540.0,Installed,1.0,,1.0,47.0,1.0,32.0,540.0,270.0,,,
3598,3210 Lubbeek Pellenberg,House,2300000,8.0,600.0,Hyper equipped,,,,,,,600.0,81788.0,4.0,,
3599,8300 Knokke-Zoute,Apartment,2300000,3.0,140.0,Hyper equipped,0.0,,,,,,140.0,,2.0,,
3600,8300 Knokke-Heist,Duplex,2300000,3.0,148.0,Hyper equipped,,,,,,,148.0,,2.0, As new,
3601,8301 Knokke-Heist,Duplex,2300000,3.0,149.0,Hyper equipped,,,,,,,149.0,,2.0, As new,
3602,3212 Lubbeek,House,2300000,8.0,600.0,Installed,0.0,,,,,,600.0,81788.0,,,
3603,3212 Lubbeek,Manor house,2300000,8.0,600.0,Installed,0.0,,,,,,600.0,81788.0,,,
3604,8300 Knokke-Heist,Duplex,2300000,3.0,140.0,,,,1.0,17.0,,,140.0,,, As new,
3605,8300 Knokke-Heist,Duplex,2300000,3.0,139.0,,,,1.0,17.0,,,139.0,,, As new,
3606,4317 Faimes,Castle,2300000,11.0,1280.0,Installed,0.0,,,,,,1280.0,50404.0,4.0, Just renovated,
3607,9000 GENT CENTRUM,Apartment block,2300000,19.0,690.0,USA installed,0.0,,1.0,95.0,,,690.0,396.0,2.0, Just renovated,
3608,1850 Grimbergen,Exceptional property,2300000,5.0,482.0,Hyper equipped,0.0,,1.0,80.0,1.0,6500.0,482.0,7150.0,4.0, Good,
3609,9450 Heldergem,Villa,2300000,2.0,276.0,,0.0,,,,,,276.0,35647.0,4.0, As new,
3610,1090 Jette,Apartment block,2300000,,,,,,,,1.0,255.0,,472.0,2.0,,
3611,8300 Knokke-Heist,Penthouse,2300000,3.0,140.0,,,,1.0,17.0,,,140.0,,3.0, As new,
3612,8300 Knokke-Heist,Apartment,2299000,3.0,157.0,Installed,,,,,,,157.0,,,,
3613,8300 Knokke-Heist,Apartment,2299000,3.0,156.0,,,,,,,,156.0,,,,
3614,1050 Ixelles,Mansion,2295000,5.0,485.0,Installed,0.0,,,,,,485.0,140.0,2.0, As new,
3615,1050 Ixelles,Mansion,2295000,5.0,485.0,,,,,,,,485.0,143.0,2.0, As new,
3616,1190 Forest,Mansion,2295000,5.0,485.0,,,,,,,,485.0,143.0,2.0, As new,
3617,8000 Brugge,House,2295000,3.0,,,,,,,,,,,,,
3618,8300 Knokke,Villa,2290000,5.0,375.0,,0.0,,,,1.0,500.0,375.0,658.0,4.0, Good,
3619,8300 Knokke-Heist,Apartment,2285000,2.0,,Hyper equipped,0.0,,1.0,36.0,,,,,2.0, As new,
3620,1640 Rhode-Saint-Genese,House,2280000,5.0,390.0,Hyper equipped,,,,,1.0,2000.0,390.0,2250.0,4.0, As new,
3621,1640 Rhode-Saint-Genese,House,2280000,5.0,390.0,,0.0,,1.0,50.0,1.0,1300.0,390.0,2262.0,4.0, As new,
3622,1640 RHODE-SAINT-GENESE,Villa,2280000,5.0,390.0,Hyper equipped,,,,,,,390.0,2262.0,4.0,,
3623,8300 Knokke-Heist Knokke,Villa,2275000,6.0,384.0,,,,,,,,384.0,775.0,4.0, As new,
3624,8300 Knokke-Heist,House,2275000,6.0,384.0,Hyper equipped,,,,,1.0,775.0,384.0,775.0,4.0, Just renovated,
3625,1000 BRUXELLES 1,Villa,2275000,5.0,390.0,,,,1.0,40.0,,,390.0,929.0,3.0, As new,
3626,1180 Uccle,Villa,2275000,5.0,390.0,,,,1.0,40.0,,,390.0,929.0,3.0, As new,
3627,8300 Knokke-Heist,House,2275000,6.0,384.0,Hyper equipped,0.0,,,,,,384.0,775.0,4.0, As new,
3628,1050 Ixelles,Duplex,2275000,3.0,555.0,Hyper equipped,0.0,,,,,,555.0,,4.0, As new,
3629,1090 Jette,Villa,2260000,6.0,1176.0,Hyper equipped,0.0,,1.0,28.0,,,1176.0,1952.0,4.0, As new,
3630,1400 Nivelles,Exceptional property,2255000,7.0,980.0,,0.0,,,,,,980.0,18000.0,4.0, Just renovated,
3631,8300 Knokke-Heist,Penthouse,2250000,3.0,110.0,USA hyper equipped,,,,,,,110.0,,3.0, As new,
3632,1000 Bruxelles,Apartment,2250000,5.0,550.0,Hyper equipped,0.0,,1.0,15.0,,,550.0,,, As new,
3633,1150 Woluwe-Saint-Pierre,Apartment,2250000,3.0,220.0,USA hyper equipped,0.0,,1.0,72.0,,,220.0,,2.0, As new,
3634,1310 La Hulpe,House,2250000,10.0,845.0,USA installed,0.0,,,,,,845.0,3000.0,4.0, As new,
3635,1000 Bruxelles,Apartment,2250000,5.0,500.0,USA hyper equipped,0.0,,,,,,500.0,,2.0, Just renovated,
3636,1150 Woluwe-Saint-Pierre,Penthouse,2250000,3.0,220.0,USA hyper equipped,0.0,,1.0,72.0,,,220.0,,2.0, As new,
3637,8300 Knokke-Heist,House,2250000,3.0,265.0,Installed,1.0,,,,,,265.0,386.0,3.0, As new,
3638,3090 Overijse,Castle,2250000,10.0,845.0,,0.0,,,,,,845.0,3000.0,4.0,,
3639,2600 Berchem,Apartment,2250000,3.0,,Hyper equipped,0.0,,,,,,,,2.0, As new,
3640,1000 Bruxelles,Apartment,2250000,4.0,550.0,,0.0,,,,,,550.0,,, As new,
3641,3140 Keerbergen,Exceptional property,2250000,4.0,,USA hyper equipped,0.0,,,,,,,3044.0,4.0, As new,
3642,1000 Bruxelles,Mixed-use building,2250000,5.0,550.0,,0.0,,1.0,15.0,,,550.0,,2.0, As new,
3643,8800 Roeselare,Villa,2250000,7.0,600.0,Installed,,,,,,,600.0,15000.0,,,
3644,2440 Geel,Apartment,2250000,2.0,,,,,,,,,,,, As new,
3645,1210 Saint-Josse-ten-Noode,Mansion,2250000,6.0,,,,,,,,,,,2.0, To be done up,
3646,2440 Geel,House,2250000,2.0,,,,,,,,,,,, As new,
3647,3140 Keerbergen,House,2249000,4.0,432.0,Hyper equipped,0.0,,,,,,432.0,5707.0,4.0, As new,
3648,3140 Keerbergen,Exceptional property,2249000,4.0,,Hyper equipped,0.0,,,,,,,5707.0,4.0, As new,
3649,9140 Temse,Apartment,2232000,,1281.0,,0.0,,,,,,1281.0,,4.0,,
3650,9000 Gent,Apartment block,2220000,28.0,,,,,,,,,,,3.0, Just renovated,
3651,1060 Saint-Gilles,Apartment block,2200000,15.0,850.0,Not installed,0.0,,,,1.0,111.0,850.0,408.0,2.0, To renovate,
3652,8300 Knokke-Heist,Triplex,2200000,4.0,214.0,Hyper equipped,,,,,,,214.0,,2.0, As new,
3653,8300 Knokke-Heist,House,2200000,3.0,265.0,,1.0,,,,,,265.0,386.0,3.0, As new,
3654,2610 Antwerpen,House,2200000,4.0,,Installed,1.0,,1.0,1.0,1.0,1.0,,715.0,4.0, Just renovated,
3655,2000 Antwerp,Apartment,2200000,3.0,234.0,Hyper equipped,,,1.0,32.0,,,234.0,,2.0, As new,
3656,9820 Merelbeke,Villa,2200000,10.0,527.0,Hyper equipped,0.0,,,,,,527.0,17000.0,, As new,
3657,8300 Knokke-Heist,Apartment,2200000,4.0,214.0,,0.0,,,,,,214.0,,, As new,
3658,8300 Knokke-Heist,Villa,2200000,3.0,265.0,Hyper equipped,0.0,,,,,,265.0,386.0,, As new,
3659,1190 Forest,Apartment block,2200000,,1135.0,Installed,0.0,,,,,,1135.0,,2.0,,
3660,2350 Vosselaar,Apartment block,2200000,,,,,,,,,,,1784.0,3.0, Good,
3661,8300 Knokke-Heist,Villa,2200000,3.0,246.0,,1.0,,,,,,246.0,386.0,3.0, As new,
3662,5580 Rochefort,Exceptional property,2200000,5.0,,,,,,,,,,26340.0,4.0,,
3663,1400 Nivelles,Apartment block,2200000,,,,,,,,,,,20000.0,4.0,,
3664,1180 Uccle,Penthouse,2195000,3.0,280.0,Hyper equipped,,,1.0,34.0,,,280.0,,4.0, As new,
3665,1180 Uccle,Apartment,2195000,3.0,280.0,USA hyper equipped,0.0,,1.0,34.0,,,280.0,,, As new,
3666,1180 Uccle,Penthouse,2195000,3.0,280.0,USA hyper equipped,,,1.0,35.0,,,280.0,,, As new,
3667,2470 Retie,Villa,2195000,3.0,520.0,Installed,0.0,,,,,,520.0,4257.0,, As new,
3668,1050 Ixelles,Mansion,2190000,5.0,550.0,Installed,,,1.0,30.0,1.0,65.0,550.0,208.0,2.0, Good,
3669,2950 Kapellen,Villa,2175000,6.0,650.0,,0.0,,,,,,650.0,12000.0,4.0, As new,
3670,9506 Geraardsbergen Idegem,Apartment block,2172500,,,Installed,,,,,,,,1175.0,2.0, Good,
3671,1180 Uccle,Fort-Jaco - F59,1695000,,,,,,,,,,,,,,
3672,1180 Uccle,Penthouse,2150000,3.0,,USA hyper equipped,0.0,,1.0,100.0,,,,,4.0, As new,
3673,1180 Uccle,Penthouse,2150000,3.0,233.0,USA hyper equipped,0.0,,1.0,100.0,,,233.0,,4.0, As new,
3674,1180 Uccle,F59,1695000,,,,,,,,,,,,,,
3675,3070 Kortenberg,Apartment block,2150000,11.0,,Hyper equipped,0.0,,,,,,,233.0,3.0, As new,
3676,8200 Sint-Andries,Villa,2150000,5.0,516.0,,,,,,,,516.0,3765.0,, As new,
3677,2970 Schilde,Villa,2150000,4.0,704.0,Hyper equipped,0.0,,,,,,704.0,4973.0,4.0, Good,
3678,2382 Ravels,House,2150000,4.0,350.0,Installed,0.0,,,,,,350.0,96947.0,4.0, As new,
3679,2000 Antwerp,Mansion,2150000,6.0,628.0,Installed,,,1.0,10.0,1.0,70.0,628.0,237.0,, Just renovated,
3680,2980 Zoersel,Villa,2150000,6.0,620.0,,,,,,,,620.0,45094.0,4.0,,
3681,8300 Knokke-Heist Knokke,Villa,2145000,5.0,263.0,Hyper equipped,0.0,,,,,,263.0,683.0,4.0, As new,
3682,8300 Knokke,Villa,2145000,5.0,,Installed,,,,,,,,695.0,4.0, Good,
3683,1060 Saint-Gilles,Apartment block,2140000,,,,,,,,,,,1000.0,3.0,,
3684,3770 Riemst,Apartment block,2140000,,,,,,,,,,,,3.0,,
3685,8500 Kortrijk,Penthouse,2137500,3.0,258.0,Hyper equipped,0.0,,1.0,56.0,,,258.0,,,,
3686,9860 Oosterzele,Exceptional property,2100000,4.0,430.0,USA hyper equipped,,,,,,,430.0,8787.0,4.0, As new,
3687,2000 Antwerp,Apartment block,2100000,4.0,,USA hyper equipped,,,,,,,,,2.0, As new,
3688,9000 Gent,House,2100000,12.0,375.0,,0.0,,,,,,375.0,453.0,2.0, Good,
3689,9000 Gent,Apartment,2100000,12.0,375.0,,0.0,,,,,,375.0,,2.0, Good,
3690,2930 Brasschaat,Villa,2100000,5.0,750.0,,0.0,,,,,,750.0,3700.0,4.0, As new,
3691,4910 Theux,Castle,2100000,25.0,1200.0,,,,,,,,1200.0,15000.0,4.0, Good,
3692,4000 Lige,Mixed-use building,2100000,13.0,,,,,,,,,,247.0,3.0, As new,
3693,3053 Oud-Heverlee Haasrode,Apartment block,2100000,,,,,,,,,,,,2.0,,
3694,8300 Knokke-Heist,House,2095000,2.0,130.0,Installed,,,,,1.0,258.0,130.0,258.0,3.0, Just renovated,
3695,8300 Knokke,Duplex,2095000,2.0,140.0,,,,,,,,140.0,,, As new,
3696,1050 Ixelles,Villa,2050000,5.0,,Hyper equipped,,,1.0,20.0,1.0,40.0,,160.0,3.0, As new,
3697,8400 Oostende,Penthouse,2030000,3.0,,,,,,,,,,,,,
3698,3001 Heverlee,House,2013000,12.0,,,,,,,,,,,,,
3699,4101 JEMEPPE,Mixed-use building,2000000,50.0,3000.0,Not installed,0.0,,,,,,3000.0,2443.0,,,
3700,2800 Mechelen,Apartment,2000000,12.0,,,0.0,,1.0,3.0,,,,,2.0, Good,
3701,3500 Hasselt,Loft,2000000,2.0,386.0,USA hyper equipped,0.0,,1.0,225.0,,,386.0,,4.0, Good,
3702,3000 Leuven,Apartment,2000000,2.0,300.0,Installed,,,,,,,300.0,,3.0, Good,
3703,2000 Antwerp,Mixed-use building,1999999,,800.0,,,,,,1.0,100.0,800.0,335.0,2.0,,
3704,3140 Keerbergen,Exceptional property,1999000,4.0,,Hyper equipped,0.0,,1.0,100.0,1.0,2567.0,,3000.0,4.0, As new,
3705,2000 Antwerp,Montevideo Residence,695000,,,,,,,,,,,,,,
3706,2018 Antwerp,Antwerp Tower,425000,,,,,,,,,,,,,,
3707,1180 Uccle,House,1995000,6.0,300.0,,,,1.0,56.0,1.0,1170.0,300.0,1340.0,4.0, To be done up,
3708,8300 Knokke-Heist,Apartment,1995000,3.0,120.0,,0.0,,1.0,2.0,,,120.0,,2.0, As new,
3709,8300 Knokke-Heist,Apartment,1995000,2.0,117.0,Hyper equipped,0.0,,1.0,2.0,,,117.0,,,,
3710,1180 Uccle,House,1995000,4.0,312.0,Hyper equipped,,,1.0,100.0,,,312.0,1400.0,4.0, As new,
3711,1180 Uccle,House,1995000,4.0,310.0,Installed,0.0,,1.0,21.0,,,310.0,,4.0, As new,
3712,1180 Uccle,Villa,1995000,4.0,312.0,Hyper equipped,,,,,,,312.0,1349.0,4.0, As new,
3713,1180 Uccle,Villa,1995000,4.0,310.0,USA hyper equipped,,,,,,,310.0,1080.0,4.0, As new,
3714,8000 Brugge,House,1995000,3.0,,,,,,,,,,,,,
3715,1180 Uccle,Villa,1995000,4.0,300.0,USA hyper equipped,0.0,,,,,,300.0,1080.0,4.0, As new,
3716,2000 Antwerp,Apartment,1995000,2.0,177.0,,,,1.0,53.0,,,177.0,,,,
3717,8000 Brugge,Mansion,1995000,3.0,800.0,,,,,,,,800.0,,,,
3718,3500 Hasselt,Penthouse,1995000,2.0,241.0,,0.0,,,,,,241.0,,2.0, Good,
3719,8340 Damme,House,1995000,4.0,280.0,,0.0,,,,,,280.0,735.0,4.0, As new,
3720,4000 Lige,Apartment block,1990000,16.0,1000.0,Not installed,,,,,,,1000.0,530.0,2.0, Good,
3721,1050 Ixelles,House,1990000,4.0,440.0,USA hyper equipped,,,1.0,30.0,1.0,75.0,440.0,177.0,2.0, Good,
3722,1180 Uccle,Penthouse,1990000,3.0,241.0,Hyper equipped,0.0,,1.0,169.0,,,241.0,,3.0, As new,
3723,9820 Merelbeke,Exceptional property,1990000,4.0,362.0,Hyper equipped,0.0,,1.0,40.0,1.0,2280.0,362.0,2280.0,4.0, As new,
3724,1180 Uccle,Penthouse,1990000,3.0,235.0,USA hyper equipped,0.0,,1.0,175.0,,,235.0,,4.0, As new,
3725,1180 Uccle,Duplex,1990000,3.0,234.0,,,,1.0,169.0,,,234.0,,4.0, As new,
3726,1180 Uccle,Penthouse,1990000,3.0,241.0,Hyper equipped,0.0,,1.0,170.0,,,241.0,,4.0,,
3727,1180 Uccle,Penthouse,1990000,3.0,234.0,USA hyper equipped,0.0,,1.0,169.0,,,234.0,,4.0, As new,
3728,5550 Vresse-sur-Semois,Exceptional property,1990000,18.0,1500.0,Installed,1.0,,,,,,1500.0,19958.0,4.0, As new,
3729,1070 Anderlecht,Mixed-use building,1990000,,1750.0,Not installed,0.0,,,,,,1750.0,330.0,2.0, Good,
3730,2630 Aartselaar,Villa,1985000,4.0,730.0,Hyper equipped,0.0,,,,,,730.0,1800.0,, As new,
3731,8300 Knokke-Heist,Apartment,1985000,4.0,174.0,,,,1.0,6.0,,,174.0,,,,
3732,8300 Knokke-Heist,Duplex,1985000,4.0,180.0,Hyper equipped,0.0,,,,,,180.0,,, As new,
3733,8300 knokke le zoute,Apartment,1985000,4.0,180.0,USA hyper equipped,1.0,,1.0,10.0,,,180.0,,, As new,
3734,8300 knokke le zoute,Duplex,1985000,4.0,180.0,USA hyper equipped,1.0,,1.0,10.0,,,180.0,,, As new,
3735,1180 Uccle,Villa,1980000,6.0,,,,,,,,,,1300.0,4.0, To be done up,
3736,8300 Knokke-Heist,Apartment,1980000,3.0,202.0,Hyper equipped,,,,,,,202.0,,3.0, As new,
3737,8300 Knokke-Heist,Apartment,1980000,3.0,191.0,USA installed,0.0,,,,,,191.0,,3.0, As new,
3738,1180 Uccle,House,1980000,6.0,588.0,Installed,,,,,1.0,1000.0,588.0,1300.0,4.0, To renovate,
3739,1040 Etterbeek,House,1980000,7.0,485.0,Hyper equipped,0.0,,,,1.0,365.0,485.0,565.0,3.0,,
3740,1180 Uccle,Exceptional property,1980000,6.0,,,0.0,,,,,,,1300.0,4.0, To be done up,
3741,2970 Schilde,Villa,1980000,4.0,700.0,Hyper equipped,0.0,,,,,,700.0,3016.0,, As new,
3742,1180 Uccle,Exceptional property,1980000,5.0,400.0,USA hyper equipped,,,,,,,400.0,2107.0,4.0, To renovate,
3743,1050 Ixelles,Apartment,1980000,6.0,315.0,,0.0,,1.0,32.0,,,315.0,,2.0, As new,
3744,2970 Schilde,Villa,1980000,4.0,700.0,,0.0,,1.0,50.0,,,700.0,3016.0,4.0, Good,
3745,2970 Schilde,Penthouse,1980000,2.0,324.0,,0.0,,,,,,324.0,,4.0,,
3746,2960 Brecht,House,1978000,3.0,,Installed,0.0,,,,,,,24187.0,4.0, Good,
3747,3630 Maasmechelen,House,1975000,3.0,1000.0,Hyper equipped,0.0,,,,1.0,8057.0,1000.0,6619.0,4.0, As new,
3748,1180 Uccle,House,1975000,6.0,780.0,Hyper equipped,0.0,,1.0,15.0,1.0,80.0,780.0,275.0,2.0, Just renovated,
3749,8380 Zeebrugge,Villa,1975000,7.0,228.0,Installed,0.0,,1.0,15.0,,,228.0,400.0,4.0, As new,
3750,1180 Uccle,Mansion,1975000,6.0,820.0,,,,,,,,820.0,275.0,2.0, As new,
3751,1180 Uccle,Villa,1975000,6.0,340.0,Installed,,,,,,,340.0,815.0,4.0, As new,
3752,1180 Uccle,Exceptional property,1975000,5.0,604.0,,0.0,,1.0,75.0,1.0,300.0,604.0,550.0,2.0, As new,
3753,1180 Uccle,House,1975000,6.0,451.0,Installed,,,,,1.0,80.0,451.0,,4.0, As new,
3754,1180 Uccle,Mansion,1975000,5.0,780.0,Installed,,,1.0,23.0,1.0,100.0,780.0,300.0,2.0, Just renovated,
3755,3630 Maasmechelen,Villa,1975000,3.0,,USA installed,0.0,,,,,,,5000.0,4.0, As new,
3756,1180 Uccle,Exceptional property,1975000,6.0,780.0,Hyper equipped,0.0,,1.0,23.0,1.0,100.0,780.0,300.0,2.0, As new,
3757,2970 s-Gravenwezel,Villa,1975000,3.0,465.0,Installed,0.0,,1.0,95.0,1.0,22500.0,465.0,22500.0,4.0, As new,
3758,2360 Oud-Turnhout,Exceptional property,1975000,3.0,510.0,,0.0,,,,,,510.0,5561.0,4.0,,
3759,2970 Schilde,Villa,1975000,3.0,465.0,,,,1.0,95.0,1.0,24005.0,465.0,22500.0,4.0,,
3760,2930 Brasschaat,Villa,1970000,5.0,,USA hyper equipped,0.0,,1.0,66.0,,,,2920.0,4.0, As new,
3761,2930 Brasschaat,Villa,1970000,5.0,,Hyper equipped,0.0,,1.0,60.0,1.0,2920.0,,2920.0,4.0, As new,
